user_id,install_date,channel,inviter_id,activated
1006691,2025-01-01,TikTok_Ads,,1
1006544,2025-01-01,TikTok_Ads,,1
1016487,2025-01-01,TikTok_Ads,,1
1012786,2025-01-01,AppStore,,0
1002504,2025-01-01,TikTok_Ads,,0
1016427,2025-01-01,Friend_Referral,1016750,0
1012847,2025-01-01,TapTap,,1
1016397,2025-01-01,Friend_Referral,1011867,1
1016384,2025-01-01,TikTok_Ads,,1
1016372,2025-01-01,TikTok_Ads,,1
1016371,2025-01-01,Baidu_SEM,,0
1004887,2025-01-01,TapTap,,1
1012899,2025-01-01,AppStore,,0
1004903,2025-01-01,TikTok_Ads,,0
1006493,2025-01-01,Baidu_SEM,,1
1001319,2025-01-01,TikTok_Ads,,1
1002771,2025-01-01,TapTap,,1
1016276,2025-01-01,Baidu_SEM,,0
1000693,2025-01-01,TikTok_Ads,,0
1016269,2025-01-01,TapTap,,1
1012917,2025-01-01,TikTok_Ads,,1
1012936,2025-01-01,TikTok_Ads,,1
1016495,2025-01-01,TikTok_Ads,,1
1011831,2025-01-01,TapTap,,1
1006551,2025-01-01,TikTok_Ads,,0
1016523,2025-01-01,TikTok_Ads,,0
1004791,2025-01-01,TikTok_Ads,,1
1016706,2025-01-01,Friend_Referral,1000569,1
1006680,2025-01-01,TikTok_Ads,,1
1012454,2025-01-01,TikTok_Ads,,0
1012518,2025-01-01,TikTok_Ads,,1
1002798,2025-01-01,TikTok_Ads,,1
1012571,2025-01-01,Friend_Referral,1016269,1
1012582,2025-01-01,TapTap,,1
1006628,2025-01-01,TikTok_Ads,,1
1016614,2025-01-01,TikTok_Ads,,0
1016610,2025-01-01,TapTap,,1
1012622,2025-01-01,Friend_Referral,1006724,1
1006615,2025-01-01,TikTok_Ads,,1
1002487,2025-01-01,TikTok_Ads,,0
1004846,2025-01-01,TikTok_Ads,,1
1012652,2025-01-01,AppStore,,1
1006599,2025-01-01,Friend_Referral,1016890,0
1002490,2025-01-01,TikTok_Ads,,1
1004853,2025-01-01,Baidu_SEM,,1
1016569,2025-01-01,TikTok_Ads,,0
1012696,2025-01-01,TapTap,,1
1012725,2025-01-01,TapTap,,0
1016259,2025-01-01,TikTok_Ads,,1
1011830,2025-01-01,TapTap,,1
1006914,2025-01-01,TapTap,,1
1011046,2025-01-01,TikTok_Ads,,0
1001627,2025-01-01,TikTok_Ads,,0
1011052,2025-01-01,TapTap,,1
1011053,2025-01-01,TikTok_Ads,,1
1017620,2025-01-01,AppStore,,1
1007196,2025-01-01,TikTok_Ads,,0
1011067,2025-01-01,TapTap,,1
1002878,2025-01-01,TikTok_Ads,,1
1011079,2025-01-01,AppStore,,1
1011045,2025-01-01,TikTok_Ads,,1
1017596,2025-01-01,Baidu_SEM,,1
1011080,2025-01-01,AppStore,,1
1007164,2025-01-01,AppStore,,1
1001605,2025-01-01,TapTap,,0
1007150,2025-01-01,TapTap,,1
1011175,2025-01-01,TapTap,,1
1017514,2025-01-01,TikTok_Ads,,1
1011180,2025-01-01,AppStore,,0
1004412,2025-01-01,Baidu_SEM,,0
1011199,2025-01-01,TikTok_Ads,,1
1007195,2025-01-01,TapTap,,0
1004378,2025-01-01,TapTap,,1
1017641,2025-01-01,Baidu_SEM,,1
1011041,2025-01-01,TikTok_Ads,,0
1007310,2025-01-01,Baidu_SEM,,1
1017817,2025-01-01,AppStore,,1
1017786,2025-01-01,TikTok_Ads,,1
1007263,2025-01-01,AppStore,,1
1007239,2025-01-01,AppStore,,1
1010901,2025-01-01,AppStore,,1
1010913,2025-01-01,TapTap,,1
1010914,2025-01-01,TikTok_Ads,,0
1017727,2025-01-01,TapTap,,1
1017726,2025-01-01,TikTok_Ads,,1
1017724,2025-01-01,Baidu_SEM,,1
1010956,2025-01-01,TikTok_Ads,,1
1010964,2025-01-01,TapTap,,1
1004302,2025-01-01,TapTap,,1
1004303,2025-01-01,Baidu_SEM,,0
1004322,2025-01-01,Friend_Referral,1012389,0
1017674,2025-01-01,TapTap,,1
1017668,2025-01-01,TikTok_Ads,,1
1001638,2025-01-01,AppStore,,0
1007220,2025-01-01,TapTap,,0
1011011,2025-01-01,Friend_Referral,1002487,1
1011212,2025-01-01,TikTok_Ads,,0
1017478,2025-01-01,AppStore,,0
1002370,2025-01-01,TapTap,,0
1007100,2025-01-01,TapTap,,0
1017270,2025-01-01,TikTok_Ads,,1
1006962,2025-01-01,Baidu_SEM,,0
1017248,2025-01-01,Friend_Referral,1007164,1
1002408,2025-01-01,Friend_Referral,1002490,1
1000518,2025-01-01,Friend_Referral,1012389,1
1017241,2025-01-01,TikTok_Ads,,1
1006954,2025-01-01,Baidu_SEM,,0
1011682,2025-01-01,TapTap,,1
1017217,2025-01-01,AppStore,,1
1011701,2025-01-01,AppStore,,1
1011710,2025-01-01,Baidu_SEM,,0
1001511,2025-01-01,TapTap,,0
1017182,2025-01-01,Friend_Referral,1006551,1
1011726,2025-01-01,Baidu_SEM,,0
1011727,2025-01-01,AppStore,,1
1017165,2025-01-01,TapTap,,1
1011766,2025-01-01,Friend_Referral,1016784,0
1002840,2025-01-01,TikTok_Ads,,0
1006926,2025-01-01,Baidu_SEM,,0
1017137,2025-01-01,TikTok_Ads,,0
1006922,2025-01-01,Baidu_SEM,,1
1004553,2025-01-01,TikTok_Ads,,0
1011820,2025-01-01,TapTap,,0
1017294,2025-01-01,Baidu_SEM,,1
1017300,2025-01-01,AppStore,,0
1000470,2025-01-01,Friend_Referral,1001638,1
1017437,2025-01-01,TikTok_Ads,,1
1007088,2025-01-01,Baidu_SEM,,1
1011303,2025-01-01,TikTok_Ads,,1
1001577,2025-01-01,TapTap,,1
1007075,2025-01-01,TikTok_Ads,,1
1004469,2025-01-01,Friend_Referral,1006615,0
1011401,2025-01-01,TikTok_Ads,,1
1007060,2025-01-01,TapTap,,0
1011412,2025-01-01,Friend_Referral,1017165,0
1017352,2025-01-01,Friend_Referral,1004322,1
1011470,2025-01-01,TikTok_Ads,,1
1000491,2025-01-01,TikTok_Ads,,1
1017345,2025-01-01,TapTap,,1
1004505,2025-01-01,TapTap,,0
1002400,2025-01-01,Baidu_SEM,,1
1001543,2025-01-01,Friend_Referral,1011045,1
1017318,2025-01-01,TapTap,,1
1006985,2025-01-01,TapTap,,1
1014557,2025-01-01,TapTap,,1
1017302,2025-01-01,TapTap,,1
1011588,2025-01-01,TikTok_Ads,,1
1012957,2025-01-01,Baidu_SEM,,0
1012958,2025-01-01,TapTap,,1
1016252,2025-01-01,TapTap,,1
1015184,2025-01-01,TikTok_Ads,,0
1005569,2025-01-01,Friend_Referral,1012958,1
1006039,2025-01-01,Baidu_SEM,,1
1013972,2025-01-01,Baidu_SEM,,0
1000891,2025-01-01,TapTap,,1
1013997,2025-01-01,TikTok_Ads,,0
1015128,2025-01-01,Friend_Referral,1011045,1
1014016,2025-01-01,Friend_Referral,1012917,1
1015097,2025-01-01,Friend_Referral,1012221,1
1006044,2025-01-01,Baidu_SEM,,0
1014038,2025-01-01,TikTok_Ads,,0
1005615,2025-01-01,TikTok_Ads,,1
1014060,2025-01-01,Friend_Referral,1011053,1
1006004,2025-01-01,TapTap,,0
1015056,2025-01-01,TikTok_Ads,,1
1005679,2025-01-01,AppStore,,1
1005696,2025-01-01,TapTap,,1
1015034,2025-01-01,TikTok_Ads,,1
1014090,2025-01-01,TapTap,,1
1014127,2025-01-01,AppStore,,0
1006035,2025-01-01,Baidu_SEM,,0
1013922,2025-01-01,TikTok_Ads,,1
1015210,2025-01-01,TikTok_Ads,,0
1015214,2025-01-01,TapTap,,1
1013796,2025-01-01,TapTap,,1
1006129,2025-01-01,TikTok_Ads,,0
1015402,2025-01-01,TikTok_Ads,,1
1005442,2025-01-01,AppStore,,1
1000855,2025-01-01,TapTap,,1
1005488,2025-01-01,Baidu_SEM,,1
1013833,2025-01-01,Baidu_SEM,,0
1002577,2025-01-01,AppStore,,1
1015337,2025-01-01,TikTok_Ads,,0
1000862,2025-01-01,Baidu_SEM,,0
1013844,2025-01-01,TikTok_Ads,,1
1013866,2025-01-01,TikTok_Ads,,0
1005522,2025-01-01,TikTok_Ads,,1
1015281,2025-01-01,TapTap,,1
1005524,2025-01-01,TikTok_Ads,,0
1001133,2025-01-01,TapTap,,1
1015266,2025-01-01,TikTok_Ads,,1
1005526,2025-01-01,TikTok_Ads,,1
1015255,2025-01-01,TikTok_Ads,,0
1013904,2025-01-01,TapTap,,1
1005555,2025-01-01,TapTap,,0
1015019,2025-01-01,Baidu_SEM,,1
1005726,2025-01-01,TikTok_Ads,,1
1014134,2025-01-01,Baidu_SEM,,1
1014142,2025-01-01,TikTok_Ads,,1
1014764,2025-01-01,TikTok_Ads,,1
1014757,2025-01-01,Baidu_SEM,,1
1014351,2025-01-01,TikTok_Ads,,0
1005918,2025-01-01,TikTok_Ads,,0
1014744,2025-01-01,TapTap,,1
1002623,2025-01-01,Baidu_SEM,,1
1014729,2025-01-01,TikTok_Ads,,1
1014726,2025-01-01,Baidu_SEM,,1
1002627,2025-01-01,AppStore,,0
1005773,2025-01-01,TikTok_Ads,,1
1014708,2025-01-01,TapTap,,1
1014701,2025-01-01,TapTap,,1
1014700,2025-01-01,Baidu_SEM,,0
1014476,2025-01-01,TikTok_Ads,,0
1014662,2025-01-01,TikTok_Ads,,1
1014480,2025-01-01,TapTap,,0
1014490,2025-01-01,TikTok_Ads,,0
1014636,2025-01-01,Baidu_SEM,,0
1014615,2025-01-01,TikTok_Ads,,0
1014500,2025-01-01,TikTok_Ads,,1
1014538,2025-01-01,TikTok_Ads,,0
1014771,2025-01-01,TapTap,,0
1001153,2025-01-01,TikTok_Ads,,0
1014776,2025-01-01,TikTok_Ads,,1
1014302,2025-01-01,AppStore,,1
1014156,2025-01-01,TapTap,,0
1014964,2025-01-01,TapTap,,1
1002661,2025-01-01,AppStore,,0
1005983,2025-01-01,AppStore,,0
1014182,2025-01-01,TikTok_Ads,,1
1014206,2025-01-01,AppStore,,1
1008384,2025-01-01,TapTap,,1
1014225,2025-01-01,TapTap,,1
1014232,2025-01-01,AppStore,,1
1014236,2025-01-01,TikTok_Ads,,0
1014915,2025-01-01,AppStore,,0
1014242,2025-01-01,TikTok_Ads,,0
1014844,2025-01-01,Baidu_SEM,,0
1001048,2025-01-01,Friend_Referral,1014764,1
1014836,2025-01-01,AppStore,,1
1014261,2025-01-01,Baidu_SEM,,0
1014823,2025-01-01,TikTok_Ads,,1
1005753,2025-01-01,AppStore,,0
1002618,2025-01-01,TapTap,,0
1001044,2025-01-01,TapTap,,1
1014792,2025-01-01,TapTap,,1
1014314,2025-01-01,Friend_Referral,1012582,1
1013754,2025-01-01,TikTok_Ads,,1
1000843,2025-01-01,TapTap,,0
1015458,2025-01-01,TapTap,,1
1013196,2025-01-01,TapTap,,1
1005097,2025-01-01,Friend_Referral,1007310,1
1016075,2025-01-01,TikTok_Ads,,1
1006422,2025-01-01,TikTok_Ads,,0
1006413,2025-01-01,TikTok_Ads,,0
1013298,2025-01-01,TikTok_Ads,,0
1016032,2025-01-01,Friend_Referral,1017596,1
1016029,2025-01-01,TapTap,,1
1016026,2025-01-01,TikTok_Ads,,1
1005140,2025-01-01,TapTap,,1
1000752,2025-01-01,Friend_Referral,1016523,1
1013326,2025-01-01,Friend_Referral,1002623,1
1001250,2025-01-01,TikTok_Ads,,0
1005142,2025-01-01,AppStore,,1
1000757,2025-01-01,TikTok_Ads,,0
1005149,2025-01-01,Baidu_SEM,,0
1013328,2025-01-01,TapTap,,1
1013343,2025-01-01,Friend_Referral,1011080,0
1001245,2025-01-01,TikTok_Ads,,1
1015958,2025-01-01,TikTok_Ads,,1
1006392,2025-01-01,Friend_Referral,1016026,1
1005094,2025-01-01,TikTok_Ads,,0
1002532,2025-01-01,TikTok_Ads,,1
1016104,2025-01-01,TikTok_Ads,,0
1013177,2025-01-01,TikTok_Ads,,1
1002512,2025-01-01,TikTok_Ads,,0
1012968,2025-01-01,AppStore,,1
1016236,2025-01-01,Friend_Referral,1012847,1
1012986,2025-01-01,TikTok_Ads,,1
1013011,2025-01-01,TapTap,,1
1004996,2025-01-01,AppStore,,0
1002514,2025-01-01,TikTok_Ads,,1
1001289,2025-01-01,AppStore,,1
1016199,2025-01-01,Friend_Referral,1007100,1
1005025,2025-01-01,TapTap,,1
1013106,2025-01-01,TikTok_Ads,,1
1000717,2025-01-01,TikTok_Ads,,1
1016189,2025-01-01,TapTap,,1
1000719,2025-01-01,AppStore,,1
1016187,2025-01-01,TapTap,,0
1016168,2025-01-01,Baidu_SEM,,0
1001282,2025-01-01,TapTap,,1
1013152,2025-01-01,TikTok_Ads,,0
1000726,2025-01-01,TikTok_Ads,,0
1016127,2025-01-01,TikTok_Ads,,1
1016120,2025-01-01,TikTok_Ads,,1
1001275,2025-01-01,TikTok_Ads,,1
1017852,2025-01-01,TikTok_Ads,,0
1006382,2025-01-01,AppStore,,1
1000768,2025-01-01,Friend_Referral,1011412,1
1015634,2025-01-01,TikTok_Ads,,1
1015621,2025-01-01,AppStore,,1
1002719,2025-01-01,TikTok_Ads,,0
1013600,2025-01-01,TikTok_Ads,,0
1006205,2025-01-01,Baidu_SEM,,0
1015570,2025-01-01,TikTok_Ads,,0
1015569,2025-01-01,TikTok_Ads,,1
1005363,2025-01-01,TikTok_Ads,,0
1015546,2025-01-01,TikTok_Ads,,0
1013668,2025-01-01,TikTok_Ads,,1
1013688,2025-01-01,TikTok_Ads,,1
1013694,2025-01-01,TikTok_Ads,,1
1006191,2025-01-01,AppStore,,0
1006171,2025-01-01,AppStore,,0
1013710,2025-01-01,TapTap,,0
1015509,2025-01-01,TapTap,,0
1015499,2025-01-01,TikTok_Ads,,0
1015478,2025-01-01,AppStore,,1
1006156,2025-01-01,AppStore,,0
1006155,2025-01-01,TikTok_Ads,,0
1015459,2025-01-01,TikTok_Ads,,1
1013592,2025-01-01,AppStore,,1
1006367,2025-01-01,TikTok_Ads,,0
1013584,2025-01-01,Baidu_SEM,,0
1001192,2025-01-01,Baidu_SEM,,0
1005173,2025-01-01,TikTok_Ads,,1
1013373,2025-01-01,TikTok_Ads,,1
1015931,2025-01-01,Baidu_SEM,,0
1006332,2025-01-01,TikTok_Ads,,0
1013397,2025-01-01,TapTap,,1
1006295,2025-01-01,Baidu_SEM,,0
1000780,2025-01-01,Friend_Referral,1005097,0
1013426,2025-01-01,TikTok_Ads,,0
1000784,2025-01-01,TikTok_Ads,,0
1015819,2025-01-01,TapTap,,1
1015811,2025-01-01,Friend_Referral,1013326,1
1005245,2025-01-01,TikTok_Ads,,1
1006282,2025-01-01,Friend_Referral,1016610,0
1013477,2025-01-01,Baidu_SEM,,0
1013495,2025-01-01,TapTap,,1
1015722,2025-01-01,TikTok_Ads,,1
1013537,2025-01-01,TapTap,,1
1015690,2025-01-01,TikTok_Ads,,1
1015677,2025-01-01,TikTok_Ads,,0
1013576,2025-01-01,TapTap,,1
1000808,2025-01-01,TapTap,,1
1015658,2025-01-01,TikTok_Ads,,1
1017863,2025-01-01,TapTap,,1
1011548,2025-01-01,Friend_Referral,1012786,0
1017873,2025-01-01,TikTok_Ads,,1
1009599,2025-01-01,TikTok_Ads,,1
1001901,2025-01-01,Baidu_SEM,,0
1003603,2025-01-01,TapTap,,0
1002998,2025-01-01,Baidu_SEM,,0
1009663,2025-01-01,AppStore,,1
1009664,2025-01-01,TikTok_Ads,,0
1003621,2025-01-01,Baidu_SEM,,0
1009683,2025-01-01,Baidu_SEM,,1
1009594,2025-01-01,AppStore,,1
1018942,2025-01-01,TapTap,,1
1009692,2025-01-01,TikTok_Ads,,0
1009696,2025-01-01,Baidu_SEM,,0
1018912,2025-01-01,TikTok_Ads,,0
1009699,2025-01-01,TikTok_Ads,,1
1018886,2025-01-01,AppStore,,1
1018846,2025-01-01,TikTok_Ads,,1
1009731,2025-01-01,AppStore,,0
1002247,2025-01-01,AppStore,,0
1018935,2025-01-01,Baidu_SEM,,1
1009548,2025-01-01,TikTok_Ads,,0
1007841,2025-01-01,Friend_Referral,1000595,1
1003574,2025-01-01,AppStore,,1
1007895,2025-01-01,AppStore,,1
1007890,2025-01-01,TapTap,,1
1019146,2025-01-01,TapTap,,0
1009451,2025-01-01,AppStore,,0
1003508,2025-01-01,TikTok_Ads,,0
1003509,2025-01-01,AppStore,,1
1000159,2025-01-01,Baidu_SEM,,1
1019124,2025-01-01,AppStore,,1
1019114,2025-01-01,TikTok_Ads,,0
1019105,2025-01-01,TapTap,,1
1009510,2025-01-01,TikTok_Ads,,1
1019100,2025-01-01,TikTok_Ads,,1
1019091,2025-01-01,TikTok_Ads,,0
1007861,2025-01-01,Baidu_SEM,,1
1003008,2025-01-01,TikTok_Ads,,0
1007859,2025-01-01,TapTap,,1
1009519,2025-01-01,TapTap,,1
1003566,2025-01-01,Baidu_SEM,,0
1003568,2025-01-01,Baidu_SEM,,0
1009775,2025-01-01,Friend_Referral,1013997,1
1003483,2025-01-01,Baidu_SEM,,1
1018818,2025-01-01,TapTap,,0
1003694,2025-01-01,AppStore,,1
1009978,2025-01-01,AppStore,,1
1018632,2025-01-01,TapTap,,1
1009979,2025-01-01,Friend_Referral,1015266,1
1003801,2025-01-01,TikTok_Ads,,0
1001829,2025-01-01,Friend_Referral,1004853,1
1000257,2025-01-01,TikTok_Ads,,1
1010011,2025-01-01,AppStore,,0
1000259,2025-01-01,TikTok_Ads,,0
1000250,2025-01-01,TapTap,,0
1007683,2025-01-01,Baidu_SEM,,1
1010032,2025-01-01,TikTok_Ads,,1
1010051,2025-01-01,TikTok_Ads,,1
1001815,2025-01-01,Friend_Referral,1006882,1
1007655,2025-01-01,TikTok_Ads,,1
1010103,2025-01-01,AppStore,,0
1010114,2025-01-01,AppStore,,1
1010134,2025-01-01,TapTap,,1
1007623,2025-01-01,AppStore,,1
1010018,2025-01-01,TapTap,,1
1003793,2025-01-01,TikTok_Ads,,0
1018640,2025-01-01,Baidu_SEM,,1
1007707,2025-01-01,TikTok_Ads,,0
1009825,2025-01-01,TikTok_Ads,,1
1007767,2025-01-01,TapTap,,1
1003715,2025-01-01,TapTap,,1
1018746,2025-01-01,Friend_Referral,1010032,1
1018730,2025-01-01,Friend_Referral,1018640,1
1009869,2025-01-01,TikTok_Ads,,1
1018724,2025-01-01,TikTok_Ads,,1
1007762,2025-01-01,TapTap,,1
1018715,2025-01-01,Friend_Referral,1014232,1
1009886,2025-01-01,TikTok_Ads,,0
1001853,2025-01-01,AppStore,,1
1018694,2025-01-01,Baidu_SEM,,0
1018689,2025-01-01,AppStore,,1
1001847,2025-01-01,Baidu_SEM,,1
1018685,2025-01-01,TapTap,,0
1002265,2025-01-01,TapTap,,1
1002266,2025-01-01,TikTok_Ads,,0
1009925,2025-01-01,Baidu_SEM,,0
1001835,2025-01-01,AppStore,,1
1007779,2025-01-01,Baidu_SEM,,1
1003877,2025-01-01,TikTok_Ads,,0
1019221,2025-01-01,AppStore,,1
1009339,2025-01-01,TapTap,,1
1008271,2025-01-01,AppStore,,1
1019792,2025-01-01,TikTok_Ads,,1
1008565,2025-01-01,Baidu_SEM,,1
1019773,2025-01-01,TapTap,,1
1019768,2025-01-01,Baidu_SEM,,1
1019767,2025-01-01,TapTap,,1
1008614,2025-01-01,TikTok_Ads,,0
1019761,2025-01-01,TapTap,,1
1002084,2025-01-01,Friend_Referral,1014090,1
1008622,2025-01-01,Baidu_SEM,,0
1008225,2025-01-01,TapTap,,1
1019737,2025-01-01,TapTap,,1
1008204,2025-01-01,TikTok_Ads,,1
1008679,2025-01-01,AppStore,,1
1000053,2025-01-01,AppStore,,1
1003275,2025-01-01,TapTap,,1
1003284,2025-01-01,TapTap,,1
1008712,2025-01-01,AppStore,,1
1008625,2025-01-01,Baidu_SEM,,1
1019805,2025-01-01,TapTap,,1
1003205,2025-01-01,TapTap,,1
1019808,2025-01-01,Friend_Referral,1012318,1
1003098,2025-01-01,TapTap,,0
1002121,2025-01-01,TapTap,,0
1002120,2025-01-01,TapTap,,1
1019968,2025-01-01,TapTap,,0
1008437,2025-01-01,Friend_Referral,1006382,1
1019944,2025-01-01,TikTok_Ads,,0
1019925,2025-01-01,AppStore,,1
1003107,2025-01-01,TapTap,,1
1008443,2025-01-01,AppStore,,1
1003119,2025-01-01,Baidu_SEM,,1
1002106,2025-01-01,TikTok_Ads,,1
1019883,2025-01-01,TapTap,,0
1019866,2025-01-01,TapTap,,0
1008495,2025-01-01,Baidu_SEM,,0
1008503,2025-01-01,TapTap,,1
1008284,2025-01-01,TikTok_Ads,,0
1000025,2025-01-01,AppStore,,1
1003200,2025-01-01,TikTok_Ads,,0
1019814,2025-01-01,TapTap,,1
1008738,2025-01-01,TapTap,,1
1000145,2025-01-01,Baidu_SEM,,1
1008740,2025-01-01,Baidu_SEM,,1
1008776,2025-01-01,TikTok_Ads,,0
1008069,2025-01-01,TikTok_Ads,,1
1003031,2025-01-01,TapTap,,1
1019389,2025-01-01,Friend_Referral,1017852,1
1003430,2025-01-01,TapTap,,1
1002197,2025-01-01,Friend_Referral,1009339,1
1008016,2025-01-01,TapTap,,1
1019368,2025-01-01,TapTap,,0
1008012,2025-01-01,Baidu_SEM,,0
1019442,2025-01-01,AppStore,,1
1007995,2025-01-01,TikTok_Ads,,0
1009265,2025-01-01,TikTok_Ads,,1
1001962,2025-01-01,AppStore,,1
1003455,2025-01-01,Baidu_SEM,,0
1019305,2025-01-01,TikTok_Ads,,1
1009318,2025-01-01,TikTok_Ads,,0
1003021,2025-01-01,TapTap,,0
1019240,2025-01-01,TikTok_Ads,,1
1003475,2025-01-01,Baidu_SEM,,1
1003448,2025-01-01,TikTok_Ads,,1
1019443,2025-01-01,AppStore,,1
1008070,2025-01-01,AppStore,,1
1001993,2025-01-01,TikTok_Ads,,1
1019675,2025-01-01,TikTok_Ads,,1
1019663,2025-01-01,TikTok_Ads,,1
1019659,2025-01-01,Friend_Referral,1014615,1
1019618,2025-01-01,TikTok_Ads,,0
1019583,2025-01-01,AppStore,,1
1008849,2025-01-01,AppStore,,1
1003345,2025-01-01,Baidu_SEM,,1
1019549,2025-01-01,TapTap,,1
1008997,2025-01-01,TapTap,,0
1019517,2025-01-01,Baidu_SEM,,0
1003391,2025-01-01,AppStore,,0
1008095,2025-01-01,Baidu_SEM,,0
1019478,2025-01-01,TikTok_Ads,,1
1003401,2025-01-01,TikTok_Ads,,1
1009059,2025-01-01,TapTap,,0
1009070,2025-01-01,AppStore,,0
1009073,2025-01-01,AppStore,,0
1000105,2025-01-01,TikTok_Ads,,0
1009086,2025-01-01,TapTap,,1
1008158,2025-01-01,Baidu_SEM,,0
1010195,2025-01-01,TapTap,,1
1014570,2025-01-01,TikTok_Ads,,1
1010379,2025-01-01,TikTok_Ads,,1
1010438,2025-01-01,TikTok_Ads,,1
1018013,2025-01-01,TikTok_Ads,,1
1000362,2025-01-01,Friend_Referral,1007861,1
1007516,2025-01-01,TikTok_Ads,,0
1000365,2025-01-01,Friend_Referral,1009664,1
1003993,2025-01-01,Friend_Referral,1016427,0
1010671,2025-01-01,TapTap,,1
1010360,2025-01-01,Baidu_SEM,,1
1007344,2025-01-01,TapTap,,1
1002917,2025-01-01,Friend_Referral,1016029,1
1010687,2025-01-01,TapTap,,1
1003970,2025-01-01,Friend_Referral,1002917,1
1017971,2025-01-01,Baidu_SEM,,0
1010357,2025-01-01,TapTap,,0
1010356,2025-01-01,TapTap,,1
1004176,2025-01-01,TapTap,,1
1004177,2025-01-01,TapTap,,1
1017950,2025-01-01,Baidu_SEM,,0
1003933,2025-01-01,TapTap,,1
1010335,2025-01-01,Friend_Referral,1013844,1
1017945,2025-01-01,AppStore,,0
1010329,2025-01-01,Friend_Referral,1008204,1
1007591,2025-01-01,TikTok_Ads,,0
1010292,2025-01-01,TikTok_Ads,,1
1017939,2025-01-01,TikTok_Ads,,1
1018291,2025-01-01,TikTok_Ads,,0
1010291,2025-01-01,TapTap,,1
1018276,2025-01-01,TikTok_Ads,,0
1018024,2025-01-01,TapTap,,1
1010576,2025-01-01,TikTok_Ads,,0
1010594,2025-01-01,Friend_Referral,1004177,1
1007392,2025-01-01,TikTok_Ads,,0
1007384,2025-01-01,TikTok_Ads,,1
1010608,2025-01-01,TapTap,,1
1018095,2025-01-01,Baidu_SEM,,1
1010208,2025-01-01,TikTok_Ads,,1
1010559,2025-01-01,AppStore,,1
1018086,2025-01-01,TapTap,,1
1010557,2025-01-01,Friend_Referral,1011180,1
1018084,2025-01-01,Friend_Referral,1006861,1
1018082,2025-01-01,TikTok_Ads,,0
1018078,2025-01-01,TapTap,,1
1010621,2025-01-01,TikTok_Ads,,1
1018035,2025-01-01,TikTok_Ads,,1
1007424,2025-01-01,AppStore,,1
1018168,2025-01-01,AppStore,,1
1010497,2025-01-01,Baidu_SEM,,0
1010473,2025-01-01,TikTok_Ads,,1
1018031,2025-01-01,AppStore,,0
1018209,2025-01-01,TapTap,,1
1018232,2025-01-01,TikTok_Ads,,1
1004111,2025-01-01,TapTap,,1
1018025,2025-01-01,Baidu_SEM,,0
1018261,2025-01-01,TikTok_Ads,,1
1018263,2025-01-01,AppStore,,1
1002911,2025-01-01,TapTap,,0
1010571,2025-01-01,TikTok_Ads,,0
1002956,2025-01-01,TikTok_Ads,,0
1017910,2025-01-01,TikTok_Ads,,0
1001682,2025-01-01,TikTok_Ads,,1
1000290,2025-01-01,AppStore,,1
1017925,2025-01-01,TikTok_Ads,,0
1010212,2025-01-01,Friend_Referral,1002998,1
1010263,2025-01-01,Baidu_SEM,,1
1007318,2025-01-01,Baidu_SEM,,0
1007599,2025-01-01,TapTap,,0
1010796,2025-01-01,TikTok_Ads,,0
